  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_Quartier                          ,Netzstrom                               ,sum_PV_Bestand                          ,COP_SB                                  ,COP_FVR                                 ,COP_TV                                  ,COP_SPS_W                               ,COP_SpS_S_TWW                           ,Strom_WP_Winter                         ,Q_WP_Winter                             ,Strom_WP_Sommer                         ,Q_WP_Sommer                             ,Strom_el_Nacherhitzung_SpS              ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,
  +4.2100000000000000E+02,  +2.5380345803176727E+01,  +1.5242736458227878E+01,  +1.0137609344948849E+01,  +3.5802117405725160E+00,  +3.6366397549299401E+00,  +3.5263319377318396E+00,  +3.6366397549299401E+00,  +2.7984600000000004E+00,  +1.3286026765618244E+01,  +4.8316493120910557E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.2009946400780351E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2125000000000000E+02,  +2.4402104769627545E+01,  +1.3027060048664374E+01,  +1.1375044720963171E+01,  +3.5726040684839204E+00,  +3.6289570084842140E+00,  +3.5187932405290110E+00,  +3.6289570084842140E+00,  +2.7984600000000004E+00,  +1.2879030732395563E+01,  +4.6737448838810458E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8218177450281504E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2150000000000000E+02,  +2.3935426186794359E+01,  +1.2789648460422423E+01,  +1.1145777726371936E+01,  +3.5650428865649104E+00,  +3.6213209402341877E+00,  +3.5113008667636589E+00,  +3.6213209402341877E+00,  +2.7984600000000004E+00,  +1.2709609457123619E+01,  +4.6025574869280227E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4946887777750564E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2175000000000000E+02,  +2.3981852671072573E+01,  +1.3154311510586595E+01,  +1.0827541160485978E+01,  +3.5562805988143857E+00,  +3.6124715343127645E+00,  +3.5026186316141574E+00,  +3.6124715343127645E+00,  +2.7984600000000004E+00,  +1.2756126918309077E+01,  +4.6081145380472350E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.1136973256654099E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2200000000000000E+02,  +2.4236567380308031E+01,  +1.3813907900481855E+01,  +1.0422659479826176E+01,  +3.5451056574775488E+00,  +3.6011849610361062E+00,  +3.4915462802479786E+00,  +3.6011849610361062E+00,  +2.7984600000000004E+00,  +1.2791635128861495E+01,  +4.6065044053117170E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8154632026380966E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2225000000000000E+02,  +2.3589332011335806E+01,  +1.1816655140274953E+01,  +1.1772676871060852E+01,  +3.5328059227814457E+00,  +3.5887616738472912E+00,  +3.4793601086608574E+00,  +3.5887616738472912E+00,  +2.7984600000000004E+00,  +1.2463685965335639E+01,  +4.4729198507264918E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.7780240314479463E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2250000000000000E+02,  +2.3031817971046117E+01,  +1.1944337000599010E+01,  +1.1087480970447107E+01,  +3.5206286757558152E+00,  +3.5764614004208455E+00,  +3.4672959568217983E+00,  +3.5764614004208455E+00,  +2.7984600000000004E+00,  +1.2259259416859241E+01,  +4.3844768102142837E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.3270208657455491E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2275000000000000E+02,  +2.3396934023729088E+01,  +1.3085299443417291E+01,  +1.0311634580311797E+01,  +3.5043861422501665E+00,  +3.5600536885227929E+00,  +3.4512052788111256E+00,  +3.5600536885227929E+00,  +2.7984600000000004E+00,  +1.2447024685175428E+01,  +4.4312076141593039E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.2170740799533735E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2300000000000000E+02,  +2.3123950725139093E+01,  +1.3669865554272736E+01,  +9.4540851708663567E+00,  +3.4801304138955400E+00,  +3.5355489680445902E+00,  +3.4271785119748652E+00,  +3.5355489680445902E+00,  +2.7984600000000004E+00,  +1.2269473149188505E+01,  +4.3379323131064226E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6190822139737135E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2325000000000000E+02,  +2.3528458674688800E+01,  +1.4667369547882721E+01,  +8.8610891268060783E+00,  +3.4523311197920239E+00,  +3.5074608634472564E+00,  +3.3996448938936359E+00,  +3.5074608634472564E+00,  +2.7984600000000004E+00,  +1.2329053761523793E+01,  +4.3243673551881891E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.8591988937616950E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2350000000000000E+02,  +2.4220459503133231E+01,  +1.6384997350950492E+01,  +7.8354621521827390E+00,  +3.4251647075564668E+00,  +3.4800086801135337E+00,  +3.3727414403643889E+00,  +3.4800086801135337E+00,  +2.7984600000000004E+00,  +1.2467213131958932E+01,  +4.3386009916042518E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.8515259809337965E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2375000000000000E+02,  +2.5397959981398678E+01,  +1.8628743871051697E+01,  +6.7692161103469797E+00,  +3.3953388816616594E+00,  +3.4498650959142663E+00,  +3.3432080769435264E+00,  +3.4498650959142663E+00,  +2.7984600000000004E+00,  +1.2506938777935577E+01,  +4.3147251546736577E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0847213847685975E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2400000000000000E+02,  +2.7033823645031646E+01,  +2.1353197497574261E+01,  +5.6806261474573843E+00,  +3.3598866322338092E+00,  +3.4140296560120076E+00,  +3.3081086374334587E+00,  +3.4140296560120076E+00,  +2.7984600000000004E+00,  +1.2730806941150947E+01,  +4.3463352442052845E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8185603844711271E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2425000000000000E+02,  +2.7937221652163799E+01,  +2.4070825289340078E+01,  +3.8663963628237226E+00,  +3.3223986832984576E+00,  +3.3761300024344352E+00,  +3.2709999227779045E+00,  +3.3761300024344352E+00,  +2.7984600000000004E+00,  +1.3064143914803401E+01,  +4.4106248226889015E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6732713902006013E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2450000000000000E+02,  +2.9393680301535213E+01,  +2.6477416550983460E+01,  +2.9162637505517544E+00,  +3.2860988904204849E+00,  +3.3394251894110014E+00,  +3.2350733496487756E+00,  +3.3394251894110014E+00,  +2.7984600000000004E+00,  +1.3638317432309808E+01,  +4.5544140774638542E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0101789767607211E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2475000000000000E+02,  +3.1170797531137509E+01,  +2.9232589051303826E+01,  +1.9382084798336827E+00,  +3.2542887646554646E+00,  +3.3072549662462696E+00,  +3.2035951867594950E+00,  +3.3072549662462696E+00,  +2.7984600000000004E+00,  +1.4300956234963010E+01,  +4.7296908530151967E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8129070578294013E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2500000000000000E+02,  +3.4099103800902270E+01,  +3.3740316744914686E+01,  +3.5878705598758720E-01,  +3.2299473626485056E+00,  +3.2826347615034335E+00,  +3.1795108768876408E+00,  +3.2826347615034335E+00,  +2.7984600000000004E+00,  +1.5353313090650879E+01,  +5.0399319255616291E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.7644975073452680E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2525000000000000E+02,  +3.7118956818267122E+01,  +3.7118956818267122E+01,  +0.0000000000000000E+00,  +3.2093734025724761E+00,  +3.2618229612471166E+00,  +3.1591562708579746E+00,  +3.2618229612471166E+00,  +2.7984600000000004E+00,  +1.6579186400381666E+01,  +5.4078370879560850E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.6554495243927674E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2550000000000000E+02,  +3.8139394823986024E+01,  +3.8139394823986024E+01,  +0.0000000000000000E+00,  +3.1891760759332417E+00,  +3.2413901855046117E+00,  +3.1391761376818250E+00,  +3.2413901855046117E+00,  +2.7984600000000004E+00,  +1.7146970663473962E+01,  +5.5580022419719995E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.5405886013724439E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2575000000000000E+02,  +3.7361162501483562E+01,  +3.7361162501483562E+01,  +0.0000000000000000E+00,  +3.1711292997278790E+00,  +3.2231313782163049E+00,  +3.1213249973282662E+00,  +3.2231313782163049E+00,  +2.7984600000000004E+00,  +1.6985840555944655E+01,  +5.4747595681244306E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5571314360749100E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2600000000000000E+02,  +3.7525111919577128E+01,  +3.7525111919577128E+01,  +0.0000000000000000E+00,  +3.1569041219525364E+00,  +3.2087379738730633E+00,  +3.1072550629266527E+00,  +3.2087379738730633E+00,  +2.7984600000000004E+00,  +1.7136292705882884E+01,  +5.4985873136770401E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0693922116592029E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2625000000000000E+02,  +3.8731923380569526E+01,  +3.8731923380569526E+01,  +0.0000000000000000E+00,  +3.1446105077233648E+00,  +3.1962982013829144E+00,  +3.0950963398539941E+00,  +3.1962982013829144E+00,  +2.7984600000000004E+00,  +1.7528945149076328E+01,  +5.6027735852132430E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.3747815499055979E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2650000000000000E+02,  +3.9185281401642087E+01,  +3.9185281401642087E+01,  +0.0000000000000000E+00,  +3.1324553729501186E+00,  +3.1839978449895332E+00,  +3.0830752481411414E+00,  +3.1839978449895332E+00,  +2.7984600000000004E+00,  +1.7752558967982033E+01,  +5.6524109497104405E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.2583907630424321E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2675000000000000E+02,  +3.9576988014651505E+01,  +3.9576988014651505E+01,  +0.0000000000000000E+00,  +3.1229980737301877E+00,  +3.1744270633698992E+00,  +3.0737227126581641E+00,  +3.1744270633698992E+00,  +2.7984600000000004E+00,  +1.7947728264849342E+01,  +5.6973754329946637E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4725909854587227E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2700000000000000E+02,  +2.4169703514734632E+01,  +2.4169703514734632E+01,  +0.0000000000000000E+00,  +3.1187267477832838E+00,  +3.1701043437528100E+00,  +3.0694988350897461E+00,  +3.1701043437528100E+00,  +2.7984600000000004E+00,  +1.1456302704419995E+01,  +3.6317674966628893E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4380607060005459E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2725000000000000E+02,  +8.4367354716628054E+00,  +8.4367354716628054E+00,  +0.0000000000000000E+00,  +3.1170234049437289E+00,  +3.1683804823454405E+00,  +3.0678144352566039E+00,  +3.1683804823454405E+00,  +2.7984600000000004E+00,  +4.8240250686161739E+00,  +1.5284346873748609E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4242600479746817E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2750000000000000E+02,  +8.3078349159839018E+00,  +8.3078349159839018E+00,  +0.0000000000000000E+00,  +3.1153227725556643E+00,  +3.1666593502029126E+00,  +3.0661327288263149E+00,  +3.1666593502029126E+00,  +2.7984600000000004E+00,  +4.7873982954662635E+00,  +1.5160059575483730E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4104639574798409E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2775000000000000E+02,  +8.2983596184553292E+00,  +8.2983596184553292E+00,  +0.0000000000000000E+00,  +3.1127771002170515E+00,  +3.1640829663924213E+00,  +3.0636154103019209E+00,  +3.1640829663924213E+00,  +2.7984600000000004E+00,  +4.8084925284584088E+00,  +1.5214469303320477E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2800000000000000E+02,  +8.6046637159763488E+00,  +8.6046637159763488E+00,  +0.0000000000000000E+00,  +3.1085477626800877E+00,  +3.1598025368247766E+00,  +3.0594332441572765E+00,  +3.1598025368247766E+00,  +2.7984600000000004E+00,  +4.9377191943642167E+00,  +1.5602217636480443E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2825000000000000E+02,  +8.1114025678457082E+00,  +8.1114025678457082E+00,  +0.0000000000000000E+00,  +3.1034942039815077E+00,  +3.1546878162322729E+00,  +3.0544361575654380E+00,  +3.1546878162322729E+00,  +2.7984600000000004E+00,  +4.2548625579500152E+00,  +1.3422763071307795E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2850000000000000E+02,  +7.3132644924830110E+00,  +7.3132644924830110E+00,  +0.0000000000000000E+00,  +3.0984645418556900E+00,  +3.1495971601549893E+00,  +3.0494628152983645E+00,  +3.1495971601549893E+00,  +2.7984600000000004E+00,  +3.4579295473565086E+00,  +1.0891085082370086E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2875000000000000E+02,  +7.3104744136327078E+00,  +7.3104744136327078E+00,  +0.0000000000000000E+00,  +3.0934585933136249E+00,  +3.1445303850842254E+00,  +3.0445130348167431E+00,  +3.1445303850842254E+00,  +2.7984600000000004E+00,  +3.4706234679121222E+00,  +1.0913480950036055E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2900000000000000E+02,  +7.5442387519115517E+00,  +7.5442387519115517E+00,  +0.0000000000000000E+00,  +3.0884761773128724E+00,  +3.1394873094564106E+00,  +3.0395866355295396E+00,  +3.1394873094564106E+00,  +2.7984600000000004E+00,  +3.5503625225207061E+00,  +1.1146318083423406E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2925000000000000E+02,  +7.7589266134073842E+00,  +7.7589266134073842E+00,  +0.0000000000000000E+00,  +3.0835171147309928E+00,  +3.1344677536266397E+00,  +3.0346834387673240E+00,  +3.1344677536266397E+00,  +2.7984600000000004E+00,  +3.6326839625737875E+00,  +1.1386530739804179E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2950000000000000E+02,  +7.6975321029056385E+00,  +7.6975321029056385E+00,  +0.0000000000000000E+00,  +3.0785812283394214E+00,  +3.1294715398426427E+00,  +3.0298032677560487E+00,  +3.1294715398426427E+00,  +2.7984600000000004E+00,  +3.6525541477642842E+00,  +1.1430564253162526E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
